image_name,insect_group,split,total length,head width,head length,inter ocular distance,right antenna length,left antenna length,thorax width,thorax length,abdomen width,abdomen length,intertegular distance,left hind wing length,right hind wing length,left hind wing width,right hind wing width,left fore wing length,right fore wing length,left fore wing width,right fore wing width,left hind leg length,left hind leg femur length,left hind leg tibia length,left hind leg tarsus length,right hind leg length,right hind leg femur length,right hind leg tibia length,right hind leg tarsus length
IMG_0293_specimen_2_MECKON_NEON.BET.D20.001729.png,coleoptera,train,311.26,65.31,49.0,47.42,116.77,116.0,89.19,65.44,137.68,196.82,59.23,,,,,191.9,193.51,72.13,64.53,,,,,,,,
IMG_0293_specimen_3_MECKON_NEON.BET.D20.001730.png,coleoptera,train,377.82,62.47,79.55,45.23,144.2,,75.43,76.74,,221.54,41.22,,,,,192.28,211.63,77.08,38.52,,,,56.1,,,,
IMG_0310_specimen_4_TREOBT_NEON.BET.D20.002054.png,coleoptera,train,296.05,64.9,38.87,49.49,125.4,108.1,90.84,60.53,127.12,196.65,48.91,,,,,180.67,179.79,68.14,56.2,,,,,,,,
IMG_0311_specimen_1_TREOBT_NEON.BET.D20.002055.png,coleoptera,train,290.63,63.34,22.54,45.85,128.88,146.73,87.16,54.26,119.22,213.83,58.29,,,,,190.28,187.28,69.09,60.34,,,69.91,44.85,,,,40.84
IMG_0311_specimen_3_TREOBT_NEON.BET.D20.002058.png,coleoptera,train,285.03,56.3,38.03,42.72,118.23,80.2,72.02,57.77,104.72,189.23,40.89,,,,,165.31,165.15,62.26,40.91,,,,,,,,
IMG_0311_specimen_4_TREOBT_NEON.BET.D20.002061.png,coleoptera,train,284.85,61.74,33.48,46.22,,140.31,83.33,57.04,124.59,194.33,56.18,,,,,184.44,185.05,59.63,62.87,,,,,,,,
IMG_0312_specimen_1_TREOBT_NEON.BET.D20.002064.png,coleoptera,train,308.03,65.45,41.63,49.16,135.2,140.8,87.85,59.54,129.3,206.85,55.51,,,,,196.56,194.52,65.51,60.62,,,45.53,,,,,
IMG_0312_specimen_2_TREOBT_NEON.BET.D20.002069.png,coleoptera,train,296.33,53.04,56.33,38.62,125.38,113.38,73.16,51.89,100.93,188.11,46.61,,,,,165.14,166.83,61.96,40.15,,,,,,,62.8,35.94
IMG_0313_specimen_1_TREOBT_NEON.BET.D20.002078.png,coleoptera,train,319.73,60.93,52.21,41.13,,117.84,82.68,58.77,118.7,208.76,45.18,,,,,173.99,178.53,64.57,47.88,,,64.34,21.8,,,,
IMG_0313_specimen_2_TREOBT_NEON.BET.D20.002079.png,coleoptera,train,319.5,62.62,38.59,47.02,134.74,101.02,92.02,64.99,131.47,215.91,53.22,,,,,194.77,196.35,75.12,53.83,,,,,,,,
IMG_0313_specimen_3_TREOBT_NEON.BET.D20.002080.png,coleoptera,train,292.9,61.21,42.32,46.68,130.21,139.88,88.33,59.18,130.04,191.4,52.93,,,,,175.45,178.37,64.21,63.89,,,68.68,38.11,,,,
IMG_0313_specimen_4_TREOBT_NEON.BET.D20.002082.png,coleoptera,train,284.71,56.7,44.94,38.55,93.1,77.05,72.5,58.83,94.8,180.95,36.44,,,,,172.04,176.03,64.81,42.02,,,,,,,70.13,38.91
IMG_0314_specimen_1_TREOBT_NEON.BET.D20.002083.png,coleoptera,train,309.04,58.07,54.69,,146.58,93.45,78.16,60.41,102.13,193.94,52.63,,,,,183.49,185.93,68.23,47.34,,,83.16,42.7,,,,42.28
IMG_0314_specimen_2_TREOBT_NEON.BET.D20.002084.png,coleoptera,train,287.86,59.21,29.42,45.17,144.07,112.32,83.96,49.06,117.49,209.39,44.99,,,,,188.98,190.95,70.0,45.98,,,,,,,,
IMG_0314_specimen_3_TREOBT_NEON.BET.D20.002087.png,coleoptera,train,325.95,61.55,67.85,43.61,124.96,118.14,83.96,60.17,121.45,197.94,48.23,,,,,187.38,186.16,70.53,48.47,,,70.49,23.75,,,,45.18
IMG_0314_specimen_4_TREOBT_NEON.BET.D20.002089.png,coleoptera,train,278.68,61.86,24.21,45.75,148.47,133.91,87.21,54.95,100.49,199.52,51.92,,,,,180.42,180.61,61.58,67.26,,,,,,,,
IMG_0315_specimen_1_TREOBT_NEON.BET.D20.002090.png,coleoptera,train,277.6,59.2,24.6,43.18,141.84,145.89,80.52,56.21,107.53,196.79,51.5,,,,,172.26,172.44,55.67,63.94,,,,,,,,
IMG_0315_specimen_2_TREOBT_NEON.BET.D20.002091.png,coleoptera,train,292.0,59.35,34.82,45.03,136.46,134.44,80.76,57.31,121.99,199.87,46.99,,,,,175.41,175.82,63.9,57.62,,,,,,,,
IMG_0315_specimen_3_TREOBT_NEON.BET.D20.002092.png,coleoptera,train,297.62,62.03,23.88,47.71,109.75,87.24,86.88,56.82,,216.92,43.63,,,,,189.18,190.63,70.03,54.76,,,79.22,29.73,,,,
IMG_0315_specimen_4_TREOBT_NEON.BET.D20.002111.png,coleoptera,train,298.49,64.09,30.93,49.25,147.75,138.92,91.45,59.4,,208.16,40.75,,,,,186.19,187.43,74.7,38.66,,,,,,,,48.64
IMG_0316_specimen_3_TREOBT_NEON.BET.D20.002128.png,coleoptera,train,312.39,58.88,48.47,42.15,144.86,74.35,80.61,59.01,121.65,204.91,43.34,,,,,176.34,181.31,63.24,54.72,,,,,,,,
IMG_0316_specimen_4_TREOBT_NEON.BET.D20.002129.png,coleoptera,train,307.34,61.5,42.16,44.26,145.13,117.55,85.34,68.95,119.53,196.23,45.65,,,,,178.38,185.63,70.47,46.14,,,,,,,,
IMG_0317_specimen_2_TREOBT_NEON.BET.D20.002131.png,coleoptera,train,283.44,54.69,33.73,40.18,,128.23,76.02,56.0,112.73,193.71,37.93,,,,,170.53,169.89,59.4,48.28,,,,,,,,
IMG_0317_specimen_3_TREOBT_NEON.BET.D20.002132.png,coleoptera,train,275.32,57.54,25.01,43.37,75.9,125.09,78.24,53.55,117.22,196.75,49.36,,,,,169.38,168.58,58.9,54.78,,,69.54,45.29,,,,
IMG_0317_specimen_4_TREOBT_NEON.BET.D20.002133.png,coleoptera,train,309.89,57.63,35.44,46.49,145.32,109.39,81.61,60.01,121.55,214.45,44.92,,,,,194.4,196.55,71.66,48.32,,,43.13,12.47,,,,
IMG_0318_specimen_1_TREOBT_NEON.BET.D20.002137.png,coleoptera,train,279.59,61.4,23.49,46.16,,91.04,84.4,62.51,139.25,193.59,39.03,,,,,186.91,182.92,67.84,49.6,,,,,,,,
IMG_0318_specimen_2_TREOBT_NEON.BET.D20.002138.png,coleoptera,train,277.71,58.85,24.44,43.68,137.63,135.2,83.87,63.05,93.57,190.23,35.25,,,,,187.25,184.75,72.81,52.56,,,60.82,23.67,,,,
IMG_0318_specimen_4_TREOBT_NEON.BET.D20.002140.png,coleoptera,train,309.28,61.68,44.22,47.51,128.95,154.89,85.73,64.06,103.49,201.0,42.67,,,,,197.4,192.99,78.82,45.95,,,50.25,23.33,,,82.96,49.13
IMG_0319_specimen_1_TREOBT_NEON.BET.D20.002141.png,coleoptera,train,266.69,57.17,34.55,42.73,104.1,101.27,82.59,54.18,113.9,177.96,32.38,,,,,175.22,171.05,63.96,45.92,,,,,,,,28.99
IMG_0319_specimen_2_TREOBT_NEON.BET.D20.002142.png,coleoptera,train,313.78,61.51,43.3,45.31,116.12,145.47,87.03,64.21,129.8,206.28,40.96,,,,,206.57,205.4,75.8,52.22,,,,,,,,
IMG_0319_specimen_3_TREOBT_NEON.BET.D20.002143.png,coleoptera,train,303.17,68.27,47.3,50.04,134.32,90.44,91.95,65.73,122.81,190.15,43.7,,,,,183.12,185.85,69.16,46.39,,,51.86,17.92,,,,55.98
IMG_0319_specimen_4_TREOBT_NEON.BET.D20.002144.png,coleoptera,train,280.01,63.27,40.22,43.7,132.29,106.27,83.55,57.68,109.48,182.11,37.63,,,,,175.37,176.85,73.08,49.65,,,,,,,,37.28
IMG_0320_specimen_1_TREOBT_NEON.BET.D20.002145.png,coleoptera,train,287.17,63.28,38.53,48.15,120.49,113.25,86.69,63.74,126.77,184.9,40.74,,,,,180.57,182.75,65.86,55.14,,,,,,,,
IMG_0320_specimen_2_TREOBT_NEON.BET.D20.002152.png,coleoptera,train,298.48,60.38,32.88,44.19,147.86,137.84,85.47,66.28,125.63,199.32,42.03,,,,,186.84,189.87,69.61,50.32,,,,,,,,
IMG_0320_specimen_3_TREOBT_NEON.BET.D20.002172.png,coleoptera,train,,43.94,,,150.26,99.45,93.2,,128.53,200.61,35.53,,,,,191.38,194.7,74.72,51.95,,,,,,,,
IMG_0320_specimen_4_TREOBT_NEON.BET.D20.002173.png,coleoptera,train,340.86,60.77,50.22,46.76,159.26,132.88,87.9,69.7,130.12,220.94,37.51,,,,,196.38,198.95,70.42,53.36,,,,,,,,
IMG_0321_specimen_1_TREOBT_NEON.BET.D20.002174.png,coleoptera,train,271.7,57.72,31.66,45.88,105.04,87.56,77.95,64.8,109.85,175.24,30.57,,,,,174.96,170.99,60.27,47.04,,,93.61,15.64,,,72.37,39.59
IMG_0321_specimen_2_TREOBT_NEON.BET.D20.002175.png,coleoptera,train,277.38,59.02,37.57,48.03,120.54,,80.27,61.02,122.23,178.79,33.97,,,,,178.85,179.76,72.56,41.85,,,,,,,,
IMG_0321_specimen_4_TREOBT_NEON.BET.D20.002177.png,coleoptera,train,309.9,67.62,51.28,41.67,142.63,129.22,93.53,60.69,130.48,197.94,47.45,,,,,187.61,185.95,65.76,59.59,,,86.69,39.11,,,,
IMG_0322_specimen_1_TREOBT_NEON.BET.D20.002178.png,coleoptera,train,247.6,61.88,30.17,48.14,76.57,91.85,85.03,53.81,119.58,163.62,32.6,,,,,162.2,164.35,60.64,47.28,,,,,,,,
IMG_0322_specimen_3_TREOBT_NEON.BET.D20.002181.png,coleoptera,train,308.9,66.42,38.19,48.98,131.69,137.54,92.16,67.48,133.94,203.23,37.5,,,,,190.77,188.56,73.96,56.45,,,74.24,50.64,,,75.88,46.03
IMG_0322_specimen_4_TREOBT_NEON.BET.D20.002182.png,coleoptera,train,293.75,59.52,30.08,45.55,136.89,88.89,76.61,66.47,124.33,197.19,39.45,,,,,184.2,178.22,71.59,48.34,,,,,,,,
IMG_0323_specimen_2_TREOBT_NEON.BET.D20.002184.png,coleoptera,train,286.14,62.37,32.25,45.74,136.47,104.2,84.2,63.53,129.66,190.36,36.17,,,,,173.12,176.7,66.44,53.65,,,,,,,,
IMG_0324_specimen_1_TREOBT_NEON.BET.D20.002288.png,coleoptera,train,262.32,58.6,18.73,44.77,109.59,111.07,81.39,63.53,107.87,180.06,43.12,,,,,170.22,167.8,67.36,49.56,,,,,,,,
IMG_0324_specimen_2_TREOBT_NEON.BET.D20.002289.png,coleoptera,train,287.47,65.5,26.69,46.59,134.71,115.65,92.49,64.24,121.54,196.53,,,,,,179.05,,63.46,56.24,,,,26.94,,,,48.59
IMG_0324_specimen_3_TREOBT_NEON.BET.D20.002290.png,coleoptera,train,263.64,55.39,31.6,48.76,112.96,97.64,77.26,59.52,93.1,172.52,29.71,,,,,166.44,172.45,64.53,44.06,,,44.53,,,,,
IMG_0324_specimen_4_TREOBT_NEON.BET.D20.002291.png,coleoptera,train,275.32,55.13,22.48,41.67,118.14,78.25,78.06,56.48,111.72,196.36,36.04,,,,,177.41,177.76,64.79,42.42,,,,,,,,
IMG_0325_specimen_1_TREOBT_NEON.BET.D20.002292.png,coleoptera,train,272.12,63.66,16.09,47.88,137.41,139.1,87.86,57.05,115.01,198.98,37.65,,,,,187.25,180.83,69.43,55.41,,,,,,,,
IMG_0325_specimen_2_TREOBT_NEON.BET.D20.002293.png,coleoptera,train,311.36,63.48,38.98,45.68,113.99,128.26,88.78,62.17,111.24,210.21,45.06,,,,,188.51,188.74,70.33,59.56,,,,,,,,
IMG_0325_specimen_4_TREOBT_NEON.BET.D20.002299.png,coleoptera,train,270.07,61.95,23.51,48.84,117.0,132.24,85.18,59.09,107.69,187.47,36.38,,,,,170.78,172.77,66.87,53.43,,,,,,,,
IMG_0326_specimen_1_TREOBT_NEON.BET.D20.002300.png,coleoptera,train,306.46,60.82,37.65,46.24,148.88,130.38,84.56,61.91,120.35,206.9,36.77,,,,,179.36,182.34,65.99,60.85,,,,,,,,
IMG_0326_specimen_2_TREOBT_NEON.BET.D20.002302.png,coleoptera,train,289.76,59.25,28.78,48.72,143.2,129.89,85.56,64.9,105.86,196.08,39.24,,,,,186.71,183.33,71.19,48.05,,,,,,,,
IMG_0326_specimen_3_TREOBT_NEON.BET.D20.002303.png,coleoptera,train,317.07,65.69,45.0,50.05,143.74,116.86,89.1,70.07,129.68,202.0,36.97,,,,,186.29,188.45,67.17,,,,,,,,,49.97
IMG_0326_specimen_4_TREOBT_NEON.BET.D20.002311.png,coleoptera,train,300.7,57.52,45.74,43.75,115.28,121.44,75.15,65.5,107.82,189.46,31.87,,,,,174.62,179.02,67.74,36.34,,,47.06,,,,,
IMG_0338_specimen_1_TREOBT_NEON.BET.D20.002191.png,coleoptera,train,295.88,67.92,30.2,51.95,130.17,145.2,93.08,64.93,123.84,200.75,41.75,,,,,187.02,188.94,64.57,60.18,,,,,,,,
IMG_0338_specimen_2_TREOBT_NEON.BET.D20.002193.png,coleoptera,train,296.72,59.06,27.04,50.51,131.9,105.78,83.61,61.31,99.77,208.37,31.9,,,,,181.52,165.26,68.73,33.51,,,,,,,,
IMG_0338_specimen_3_TREOBT_NEON.BET.D20.002194.png,coleoptera,train,318.09,68.26,52.78,49.72,131.48,98.58,94.24,70.98,119.48,194.33,39.83,,,,,185.58,187.75,70.07,59.62,,,,,,,,
IMG_0338_specimen_4_TREOBT_NEON.BET.D20.002211.png,coleoptera,train,315.51,68.63,48.43,50.65,140.35,113.46,89.05,63.72,122.55,203.37,37.61,,,,,183.88,186.28,68.73,61.27,,,,,,,78.64,37.26
IMG_0339_specimen_1_TREOBT_NEON.BET.D20.002216.png,coleoptera,train,301.4,65.6,35.61,51.15,141.57,145.12,91.1,66.78,121.91,199.0,33.86,,,,,185.31,186.54,64.92,59.91,,,,,,,,
IMG_0339_specimen_4_TREOBT_NEON.BET.D20.002265.png,coleoptera,train,285.27,54.93,31.46,42.33,122.5,124.51,83.85,62.93,103.21,190.89,30.95,,,,,182.78,187.78,72.12,55.54,,,,48.03,,,,
IMG_0340_specimen_1_TREOBT_NEON.BET.D20.002266.png,coleoptera,train,269.97,61.68,37.33,44.23,75.6,109.65,82.52,59.31,109.76,173.33,31.24,,,,,177.57,173.71,69.71,49.88,,,62.19,41.56,,,,
IMG_0340_specimen_2_TREOBT_NEON.BET.D20.002272.png,coleoptera,train,291.61,59.51,28.7,45.51,136.76,110.0,86.27,62.72,126.09,200.19,40.23,,,,,187.61,186.78,68.26,53.76,,,,,,,72.36,32.74
IMG_0340_specimen_3_TREOBT_NEON.BET.D20.002373.png,coleoptera,train,258.61,55.04,35.01,42.81,79.28,138.36,69.91,57.29,101.16,166.32,30.53,,,,,165.33,165.87,65.72,42.45,,,,,,,,
IMG_0340_specimen_4_TREOBT_NEON.BET.D20.002375.png,coleoptera,train,305.96,66.23,26.77,50.38,154.85,,90.73,81.28,122.88,197.91,40.06,,,,,175.11,182.2,66.95,55.04,,,,,,,,
IMG_0341_specimen_1_TREOBT_NEON.BET.D20.002386.png,coleoptera,train,271.77,56.44,37.98,40.85,,,72.27,58.6,108.67,175.19,32.88,,,,,165.06,160.26,54.34,47.7,,,,,,,,
IMG_0341_specimen_2_TREOBT_NEON.BET.D20.002387.png,coleoptera,train,303.16,61.0,58.97,42.65,106.47,132.32,83.68,56.71,120.53,187.49,42.27,,,,,179.19,180.93,64.71,51.63,,,41.69,24.48,,,,
IMG_0341_specimen_3_TREOBT_NEON.BET.D20.002407.png,coleoptera,train,294.02,60.52,48.6,46.15,117.95,134.04,83.09,59.89,124.48,185.53,32.51,,,,,162.64,164.98,62.64,57.1,,,,,,,,
IMG_0342_specimen_1_TREOBT_NEON.BET.D20.002411.png,coleoptera,train,310.82,59.73,41.28,44.77,141.88,133.46,87.59,65.2,124.38,204.33,40.21,,,,,182.83,183.29,71.77,43.38,,,77.71,41.38,,,,
IMG_0342_specimen_2_TREOBT_NEON.BET.D20.002412.png,coleoptera,train,,63.45,24.86,56.6,124.9,117.78,88.96,52.82,,,33.69,,,,,174.03,178.01,67.42,64.9,,,,17.8,,,,
IMG_0342_specimen_3_TREOBT_NEON.BET.D20.002413.png,coleoptera,train,292.23,62.01,45.12,46.53,123.96,136.33,85.56,62.22,108.77,184.9,44.05,,,,,179.77,182.75,61.87,56.17,,,,,,,52.16,48.31
IMG_0342_specimen_4_TREOBT_NEON.BET.D20.002445.png,coleoptera,train,322.26,61.38,62.23,43.84,127.86,103.53,81.53,57.76,129.4,202.26,35.14,,,,,177.02,178.41,70.12,52.44,,,,,,,,
IMG_0343_specimen_1_TREOBT_NEON.BET.D20.002447.png,coleoptera,train,292.96,60.18,35.34,50.16,124.02,109.71,85.25,60.59,100.37,197.03,35.07,,,,,178.55,180.56,67.61,54.74,,,,,,,,
IMG_0343_specimen_2_TREOBT_NEON.BET.D20.002456.png,coleoptera,train,294.96,60.16,27.73,49.23,137.3,76.52,86.18,61.75,112.33,205.47,38.47,,,,,183.81,185.72,65.58,51.52,,,,,,,,50.84
IMG_0343_specimen_3_TREOBT_NEON.BET.D20.002457.png,coleoptera,train,297.99,57.19,46.36,43.01,142.55,128.63,78.11,61.54,108.45,190.1,34.13,,,,,176.75,184.48,64.03,53.13,,,,,,,,
IMG_0343_specimen_4_TREOBT_NEON.BET.D20.002458.png,coleoptera,train,282.09,54.87,48.09,42.16,133.88,125.15,75.83,57.39,106.08,176.6,33.79,,,,,171.24,169.81,64.75,47.08,,,,,,,,
IMG_0344_specimen_1_TREOBT_NEON.BET.D20.002459.png,coleoptera,train,308.45,60.28,41.79,46.08,146.54,126.08,83.26,60.82,135.47,205.84,37.54,,,,,184.0,186.6,62.09,64.31,,,,,,,,
IMG_0344_specimen_2_TREOBT_NEON.BET.D20.002488.png,coleoptera,train,304.86,62.94,29.5,51.17,135.78,120.0,88.54,65.73,132.95,209.62,39.05,,,,,195.14,194.68,69.54,61.84,,,,,,,,
IMG_0344_specimen_3_TREOBT_NEON.BET.D20.002494.png,coleoptera,train,294.83,62.35,46.79,46.27,100.24,88.23,88.2,59.5,125.61,188.54,39.74,,,,,180.42,185.67,60.72,61.82,,,,,,,,
IMG_0344_specimen_4_TREOBT_NEON.BET.D20.002521.png,coleoptera,train,346.61,67.09,50.56,46.83,148.06,116.87,54.22,55.42,123.69,240.63,42.47,,,,,190.78,192.53,67.8,60.47,,,,,,,,
IMG_0345_specimen_2_TREOBT_NEON.BET.D20.002574.png,coleoptera,train,308.81,56.74,51.04,42.17,125.47,119.78,75.55,62.55,114.24,195.22,35.24,,,,,181.68,176.53,68.83,50.2,,,,,,,,
IMG_0535_specimen_2_TREOBT_NEON.BET.D20.002338.png,coleoptera,train,279.22,60.23,26.16,41.77,132.86,99.99,78.3,62.7,105.83,190.36,30.54,,,,,180.35,181.21,67.76,50.28,,,,,,,,
IMG_0535_specimen_3_TREOBT_NEON.BET.D20.002339.png,coleoptera,train,313.65,59.52,30.44,41.53,135.97,106.09,82.47,61.52,110.61,221.68,38.1,,,,,192.6,191.45,71.14,47.59,,,,,,,,
IMG_0536_specimen_2_TREOBT_NEON.BET.D20.002343.png,coleoptera,train,299.54,60.87,48.71,43.65,138.45,128.39,82.59,59.67,113.39,191.16,35.35,,,,,180.63,184.61,71.98,48.87,,,,,,,63.33,34.04
IMG_0536_specimen_3_TREOBT_NEON.BET.D20.002344.png,coleoptera,train,300.06,56.81,48.93,41.59,127.43,117.19,77.3,60.87,104.46,190.25,35.43,,,,,173.76,173.77,66.12,46.98,,,71.35,40.98,,,,
IMG_0536_specimen_4_TREOBT_NEON.BET.D20.002345.png,coleoptera,train,305.44,61.89,47.55,44.62,110.26,118.67,86.34,60.76,115.16,197.12,37.27,,,,,182.15,182.46,68.04,51.97,,,,,,,,
IMG_0537_specimen_1_TREOBT_NEON.BET.D20.002347.png,coleoptera,train,333.81,68.48,47.15,49.81,134.52,158.68,96.48,68.54,113.9,218.11,37.14,,,,,194.72,193.57,78.27,56.56,,,82.98,,,,,40.76
IMG_0537_specimen_2_TREOBT_NEON.BET.D20.002348.png,coleoptera,train,300.91,64.04,39.92,43.96,131.7,,84.78,65.99,114.91,195.0,37.6,,,,,180.43,182.69,74.32,52.93,,,,,,,,
IMG_0537_specimen_4_TREOBT_NEON.BET.D20.002350.png,coleoptera,train,302.04,61.04,36.76,40.88,143.66,142.54,84.58,62.33,115.26,202.96,37.11,,,,,185.16,187.67,66.91,57.27,,,,,,,,
IMG_0538_specimen_1_TREOBT_NEON.BET.D20.002351.png,coleoptera,train,323.91,65.52,43.0,45.21,151.49,143.49,88.62,67.33,130.01,213.58,38.31,,,,,198.02,201.44,73.12,56.35,,,,,,,,
IMG_0538_specimen_3_TREOBT_NEON.BET.D20.002346.png,coleoptera,train,345.39,65.6,42.78,48.89,142.31,111.22,90.45,68.03,108.58,234.57,41.25,,,,,211.29,205.65,78.61,53.13,,,83.76,45.52,,,,51.94
IMG_0538_specimen_5_TREOBT_NEON.BET.D20.003060.png,coleoptera,train,291.78,62.1,26.56,47.62,146.22,113.56,90.04,61.37,118.24,203.86,38.74,,,,,191.92,190.84,72.58,57.89,,,,,,,,
IMG_0539_specimen_1_TREOBT_NEON.BET.D20.003061.png,coleoptera,train,294.58,58.42,45.9,42.03,,128.24,80.23,62.66,106.62,186.01,26.77,,,,,172.13,175.56,67.46,49.67,,,,50.41,,,,
IMG_0539_specimen_2_TREOBT_NEON.BET.D20.003064.png,coleoptera,train,317.52,66.15,33.3,46.99,132.78,137.53,91.26,63.74,125.03,220.48,39.5,,,,,201.42,200.04,73.12,60.47,,,70.64,,,,,
IMG_0539_specimen_3_TREOBT_NEON.BET.D20.003065.png,coleoptera,train,310.46,61.45,57.71,42.87,,100.26,81.54,66.0,103.05,186.75,38.3,,,,,181.07,179.68,70.51,43.86,,,,,,,78.07,40.2
IMG_0539_specimen_4_TREOBT_NEON.BET.D20.003072.png,coleoptera,train,305.24,59.22,47.68,41.54,111.25,119.53,76.94,61.78,102.52,195.79,35.41,,,,,178.22,177.02,69.01,43.92,,,52.19,,,,,
IMG_0540_specimen_1_TREOBT_NEON.BET.D20.003145.png,coleoptera,train,310.17,58.92,39.65,41.45,142.55,127.72,77.66,63.83,105.54,206.69,33.15,,,,,195.3,194.09,68.31,45.73,,,,,,,,
IMG_0540_specimen_2_TREOBT_NEON.BET.D20.003156.png,coleoptera,train,291.56,60.21,36.15,45.48,127.32,127.38,81.34,59.35,113.49,196.06,36.24,,,,,177.6,176.23,64.11,48.23,,,,,,,68.69,42.56
IMG_0540_specimen_3_TREOBT_NEON.BET.D20.003158.png,coleoptera,train,295.77,54.91,46.17,34.99,113.23,100.37,69.76,60.41,96.42,189.19,33.2,,,,,173.45,171.61,66.32,37.39,,,,,,,,
IMG_0540_specimen_4_TREOBT_NEON.BET.D20.003259.png,coleoptera,train,296.17,60.63,38.86,46.2,138.82,126.61,86.42,60.97,109.51,196.34,36.67,,,,,186.48,187.98,65.17,56.28,,,,,,,,
IMG_0540_specimen_5_TREOBT_NEON.BET.D20.003173.png,coleoptera,train,269.45,56.3,38.8,36.67,119.32,102.66,74.03,57.07,107.14,173.58,33.55,,,,,147.87,151.16,57.6,48.35,,,30.5,17.53,,,,
IMG_0541_specimen_4_TREOBT_NEON.BET.D20.003266.png,coleoptera,train,298.39,60.41,37.25,47.12,123.49,117.24,85.87,61.3,122.12,199.84,38.38,,,,,182.82,185.72,68.77,58.18,,,76.98,27.85,,,,
IMG_0541_specimen_5_TREOBT_NEON.BET.D20.003267.png,coleoptera,train,304.39,64.84,42.71,45.91,,,85.76,64.21,112.59,197.47,35.14,,,,,183.52,173.48,60.88,56.31,,,,,,,,
IMG_0542_specimen_1_TREOBT_NEON.BET.D20.003276.png,coleoptera,train,298.84,57.74,43.22,42.22,141.27,86.34,74.58,60.14,102.96,195.49,28.03,,,,,172.9,171.66,64.12,43.34,,,,,,,,
IMG_0542_specimen_2_TREOBT_NEON.BET.D20.003284.png,coleoptera,train,299.67,61.64,38.96,45.03,103.86,111.6,87.98,64.17,111.28,196.53,38.94,,,,,186.91,186.32,69.53,50.98,,,,,,,,
IMG_0542_specimen_3_TREOBT_NEON.BET.D20.003285.png,coleoptera,train,297.29,58.09,45.43,42.75,134.91,117.53,78.27,59.62,98.02,192.25,35.62,,,,,178.84,179.75,67.59,43.62,,,65.06,51.41,,,69.37,45.29
IMG_0542_specimen_5_TREOBT_NEON.BET.D20.003288.png,coleoptera,train,295.18,63.4,36.03,45.91,118.23,95.5,85.36,61.35,106.85,197.81,37.26,,,,,184.93,183.29,65.15,60.0,,,,,,,61.16,21.79
IMG_0543_specimen_1_TREOBT_NEON.BET.D20.003289.png,coleoptera,train,296.45,61.85,36.48,42.88,137.55,145.8,85.25,61.89,114.12,198.08,34.65,,,,,190.71,192.54,69.52,50.76,,,,,,,,42.11
IMG_0543_specimen_3_TREOBT_NEON.BET.D20.003295.png,coleoptera,train,283.45,63.89,41.44,47.09,129.14,106.42,82.9,59.86,105.08,182.15,36.64,,,,,174.98,175.28,61.34,66.41,,,,,,,,49.37
IMG_0543_specimen_4_TREOBT_NEON.BET.D20.003296.png,coleoptera,train,304.45,58.07,52.76,43.79,135.97,118.13,79.61,61.13,113.84,190.56,37.81,,,,,179.07,177.82,63.33,49.11,,,,,,,69.56,41.71
IMG_0544_specimen_1_TREOBT_NEON.BET.D20.003300.png,coleoptera,train,298.95,62.25,36.25,45.71,81.31,131.58,83.41,64.73,116.86,197.97,37.21,,,,,186.57,188.95,73.02,54.04,,,,,,,,
IMG_0544_specimen_2_TREOBT_NEON.BET.D20.003301.png,coleoptera,train,297.62,62.87,38.28,48.89,145.4,117.79,86.72,63.62,113.25,195.73,37.93,,,,,186.51,192.3,69.13,57.01,,,,,,,,
IMG_0544_specimen_3_TREOBT_NEON.BET.D20.003302.png,coleoptera,train,271.81,61.21,30.19,44.0,70.56,81.7,79.74,57.45,98.49,184.17,34.51,,,,,174.98,174.61,68.69,46.89,,,,,,,,
IMG_0544_specimen_4_TREOBT_NEON.BET.D20.003303.png,coleoptera,train,315.18,59.52,48.8,41.88,119.4,113.61,70.87,62.78,92.32,203.61,,,,,,181.52,,66.32,,,,,,,,,
IMG_0544_specimen_5_TREOBT_NEON.BET.D20.003305.png,coleoptera,train,323.16,55.87,53.27,37.04,140.65,106.21,72.64,65.27,111.15,204.62,36.52,,,,,189.41,186.03,69.1,46.54,,,,,,,,
IMG_0545_specimen_1_TREOBT_NEON.BET.D20.001612.png,coleoptera,train,266.79,55.72,45.4,38.06,93.75,104.18,74.68,55.39,102.15,166.01,34.53,,,,,165.88,164.18,64.82,44.92,,,,,,,,
IMG_0545_specimen_2_TREOBT_NEON.BET.D20.001618.png,coleoptera,train,298.45,62.98,51.03,44.21,113.74,118.73,84.84,62.26,116.9,185.16,37.68,,,,,177.39,177.92,65.6,57.55,,,,,,,,
IMG_0545_specimen_4_TREOBT_NEON.BET.D20.001620.png,coleoptera,train,299.61,62.41,39.81,42.84,132.94,118.95,85.59,61.42,109.62,198.39,37.21,,,,,180.17,178.8,65.29,55.37,,,64.14,39.14,,,69.66,32.21
IMG_0546_specimen_1_TREOBT_NEON.BET.D20.001621.png,coleoptera,train,319.78,66.29,39.04,45.43,148.55,121.95,93.71,66.94,118.82,213.8,40.92,,,,,199.96,197.94,69.49,61.4,,,61.48,26.39,,,,
IMG_0546_specimen_3_TREOBT_NEON.BET.D20.001623.png,coleoptera,train,294.5,61.0,41.8,42.53,147.61,131.54,84.9,61.6,92.77,191.1,38.17,,,,,182.02,184.44,64.34,55.95,,,,,,,,
